STATUS | wrapper  | 2014/10/27 19:50:32 | --> Wrapper Started as Daemon
INFO   | jvm 1    | 2015/05/19 03:47:13 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/19 03:47:13 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/19 03:47:13 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/19 14:27:43 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/19 14:27:43 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/19 14:27:47 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/19 14:27:47 | Unable to start a JVM
STATUS | wrapper  | 2015/05/19 14:27:47 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/19 14:47:03 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/19 14:47:04 | Launching a JVM...
INFO   | jvm 1    | 2015/05/19 14:47:04 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/19 14:47:04 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/19 14:47:04 | 
INFO   | jvm 1    | 2015/05/19 14:47:05 | 2015-05-19 14:47:05,023 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/19 14:47:05 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/19 14:47:05 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/19 14:47:08 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/19 14:47:08 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/19 14:47:08 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/19 14:47:14 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/19 14:47:14 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/19 14:47:14 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
STATUS | wrapper  | 2015/05/19 17:32:21 | TERM trapped.  Shutting down.
STATUS | wrapper  | 2015/05/19 17:32:30 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/19 17:32:30 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/19 17:32:31 | Launching a JVM...
INFO   | jvm 1    | 2015/05/19 17:32:31 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/19 17:32:31 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/19 17:32:31 | 
INFO   | jvm 1    | 2015/05/19 17:32:31 | 2015-05-19 17:32:31,908 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/19 17:32:32 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/19 17:32:32 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/19 17:32:35 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/19 17:32:35 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/19 17:32:35 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/19 17:32:39 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/19 17:32:39 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/19 17:32:39 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
STATUS | wrapper  | 2015/05/19 17:45:39 | TERM trapped.  Shutting down.
STATUS | wrapper  | 2015/05/19 17:45:53 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/19 17:45:53 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/19 17:45:53 | Launching a JVM...
INFO   | jvm 1    | 2015/05/19 17:45:54 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/19 17:45:54 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/19 17:45:54 | 
INFO   | jvm 1    | 2015/05/19 17:45:54 | 2015-05-19 17:45:54,677 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/19 17:45:54 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/19 17:45:54 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/19 17:45:58 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/19 17:45:58 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/19 17:45:58 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/19 17:46:02 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/19 17:46:02 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/19 17:46:02 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/21 23:22:18 | JVM exited unexpectedly.
STATUS | wrapper  | 2015/05/21 23:22:18 | JVM exited in response to signal SIGKILL (9).
STATUS | wrapper  | 2015/05/21 23:22:18 | TERM trapped.  Shutting down.
STATUS | wrapper  | 2015/05/21 23:22:18 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/21 23:22:19 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/21 23:22:19 | Launching a JVM...
INFO   | jvm 1    | 2015/05/21 23:22:20 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/21 23:22:20 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/21 23:22:20 | 
INFO   | jvm 1    | 2015/05/21 23:22:20 | 2015-05-21 23:22:20,367 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/21 23:22:20 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/21 23:22:20 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/21 23:22:23 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/21 23:22:23 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/21 23:22:23 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/21 23:22:43 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/21 23:22:43 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/21 23:22:43 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/22 12:08:44 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/22 12:08:44 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/22 12:08:48 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/22 12:08:48 | Unable to start a JVM
STATUS | wrapper  | 2015/05/22 12:08:48 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/22 12:17:06 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/22 12:17:06 | Launching a JVM...
INFO   | jvm 1    | 2015/05/22 12:17:07 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/22 12:17:07 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/22 12:17:07 | 
INFO   | jvm 1    | 2015/05/22 12:17:07 | 2015-05-22 12:17:07,541 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/22 12:17:07 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/22 12:17:07 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/22 12:17:11 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/22 12:17:11 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/22 12:17:11 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/22 12:17:15 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/22 12:17:15 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/22 12:17:15 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/22 20:29:36 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/22 20:29:36 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/22 20:29:41 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/22 20:29:41 | Unable to start a JVM
STATUS | wrapper  | 2015/05/22 20:29:41 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/22 20:47:40 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/22 20:47:40 | Launching a JVM...
INFO   | jvm 1    | 2015/05/22 20:47:41 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/22 20:47:41 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/22 20:47:41 | 
INFO   | jvm 1    | 2015/05/22 20:47:41 | 2015-05-22 20:47:41,584 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/22 20:47:41 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/22 20:47:41 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/22 20:47:45 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/22 20:47:45 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/22 20:47:45 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/22 20:47:49 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/22 20:47:49 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/22 20:47:49 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/23 11:51:45 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/23 11:51:45 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/23 11:51:49 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/23 11:51:49 | Unable to start a JVM
STATUS | wrapper  | 2015/05/23 11:51:49 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/23 12:17:39 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/23 12:17:39 | Launching a JVM...
INFO   | jvm 1    | 2015/05/23 12:17:39 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/23 12:17:39 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/23 12:17:39 | 
INFO   | jvm 1    | 2015/05/23 12:17:40 | 2015-05-23 12:17:40,075 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/23 12:17:40 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/23 12:17:40 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/23 12:17:43 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/23 12:17:43 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/23 12:17:43 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/23 12:17:48 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/23 12:17:48 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/23 12:17:48 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/24 01:12:40 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/24 01:12:41 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/24 01:12:45 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/24 01:12:45 | Unable to start a JVM
STATUS | wrapper  | 2015/05/24 01:12:45 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/24 01:17:38 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/24 01:17:38 | Launching a JVM...
INFO   | jvm 1    | 2015/05/24 01:17:39 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/24 01:17:39 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/24 01:17:39 | 
INFO   | jvm 1    | 2015/05/24 01:17:39 | 2015-05-24 01:17:39,431 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/24 01:17:39 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/24 01:17:39 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/24 01:17:42 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/24 01:17:42 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/24 01:17:42 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/24 01:17:47 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/24 01:17:47 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/24 01:17:47 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/24 16:18:40 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/24 16:18:40 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/24 16:18:44 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/24 16:18:44 | Unable to start a JVM
STATUS | wrapper  | 2015/05/24 16:18:44 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/24 16:47:40 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/24 16:47:41 | Launching a JVM...
INFO   | jvm 1    | 2015/05/24 16:47:41 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/24 16:47:41 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/24 16:47:41 | 
INFO   | jvm 1    | 2015/05/24 16:47:42 | 2015-05-24 16:47:42,017 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/24 16:47:42 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/24 16:47:42 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/24 16:47:45 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/24 16:47:45 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/24 16:47:45 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/24 16:47:51 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/24 16:47:51 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/24 16:47:51 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/25 08:51:50 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/25 08:51:50 | JVM did not exit on request, terminated
STATUS | wrapper  | 2015/05/25 08:51:54 | JVM exited in response to signal SIGKILL (9).
ERROR  | wrapper  | 2015/05/25 08:51:54 | Unable to start a JVM
STATUS | wrapper  | 2015/05/25 08:51:54 | <-- Wrapper Stopped
STATUS | wrapper  | 2015/05/25 09:17:37 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2015/05/25 09:17:37 | Launching a JVM...
INFO   | jvm 1    | 2015/05/25 09:17:38 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2015/05/25 09:17:38 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2015/05/25 09:17:38 | 
INFO   | jvm 1    | 2015/05/25 09:17:38 | 2015-05-25 09:17:38,793 [WrapperSimpleAppMain] WARN  com.rsa.netwitness.carlos.i18n.MessageFactory - Can't find bundle for base name com.rsa.netwitness.carlos.management.proto.ManagementMessages, locale en_US; fabricating bundle dynamically.
INFO   | jvm 1    | 2015/05/25 09:17:39 | Server log file located at /opt/rsa/esa/logs/esa.log
INFO   | jvm 1    | 2015/05/25 09:17:39 | Logging to sysout disabled. To enable, set system property "com.rsa.netwitness.carlos.LOG_ENABLE_SYSOUT" to true.
INFO   | jvm 1    | 2015/05/25 09:17:42 | SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
INFO   | jvm 1    | 2015/05/25 09:17:42 | SLF4J: Defaulting to no-operation (NOP) logger implementation
INFO   | jvm 1    | 2015/05/25 09:17:42 | SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
INFO   | jvm 1    | 2015/05/25 09:17:46 | SLF4J: Failed to load class "org.slf4j.impl.StaticMDCBinder".
INFO   | jvm 1    | 2015/05/25 09:17:46 | SLF4J: Defaulting to no-operation MDCAdapter implementation.
INFO   | jvm 1    | 2015/05/25 09:17:46 | SLF4J: See http://www.slf4j.org/codes.html#no_static_mdc_binder for further details.
ERROR  | wrapper  | 2015/05/25 18:26:33 | JVM appears hung: Timed out waiting for signal from JVM.
ERROR  | wrapper  | 2015/05/25 18:26:33 | JVM did not exit on request, terminated
